x,y,z
0.68796,1.5288,9.1728
0.68796,1.5288,9.1728
0.53508,1.45236,9.32568
0.53508,1.45236,9.32568
0.53508,1.45236,9.32568
0.53508,1.45236,9.32568
0.53508,1.45236,9.32568
0.45864,1.60524,11.0074
0.45864,1.60524,11.0074
0.45864,1.60524,11.0074
0.45864,1.60524,11.0074
0.91728,1.5288,9.40212
0.91728,1.5288,9.40212
0.91728,1.5288,9.40212
0.91728,1.5288,9.40212
0.45864,1.68168,9.1728
0.45864,1.68168,9.1728
0.45864,1.68168,9.1728
0.45864,1.68168,9.1728
0.3822,1.98744,9.09636
0.3822,1.98744,9.09636
0.3822,1.98744,9.09636
0.3822,1.98744,9.09636
0.91728,1.22304,8.63772
0.91728,1.22304,8.63772
0.91728,1.22304,8.63772
0.91728,1.22304,8.63772
0.91728,1.22304,8.63772
1.37592,1.29948,8.4084
1.37592,1.29948,8.4084
1.37592,1.29948,8.4084
1.37592,1.29948,8.4084
0.91728,1.29948,9.1728
0.91728,1.29948,9.1728
0.91728,1.29948,9.1728
0.91728,1.29948,9.1728
0.22932,1.98744,9.555
0.22932,1.98744,9.555
0.22932,1.98744,9.555
0.22932,1.98744,9.555
0.7644,1.37592,8.71416
0.7644,1.37592,8.71416
0.7644,1.37592,8.71416
0.7644,1.37592,8.71416
0.68796,1.22304,8.25552
0.68796,1.22304,8.25552
0.68796,1.22304,8.25552
0.68796,1.22304,8.25552
0.68796,1.22304,8.25552
1.37592,1.29948,8.25552
1.37592,1.29948,8.25552
1.37592,1.29948,8.25552
1.37592,1.29948,8.25552
0.99372,1.5288,8.86704
0.99372,1.5288,8.86704
0.99372,1.5288,8.86704
0.99372,1.5288,8.86704
0.53508,1.5288,9.09636
0.53508,1.5288,9.09636
0.53508,1.5288,9.09636
0.53508,1.5288,9.09636
0.53508,1.5288,9.09636
0.30576,1.75812,9.40212
0.30576,1.75812,9.40212
0.30576,1.75812,9.40212
0.30576,1.75812,9.40212
1.07016,1.68168,9.1728
1.07016,1.68168,9.1728
1.07016,1.68168,9.1728
1.07016,1.68168,9.1728
0.7644,1.75812,9.32568
0.7644,1.75812,9.32568
0.7644,1.75812,9.32568
0.7644,1.75812,9.32568
1.07016,0.68796,8.63772
1.07016,0.68796,8.63772
1.07016,0.68796,8.63772
0.68796,2.06388,9.555
0.68796,2.06388,9.555
0.68796,2.06388,9.555
0.68796,2.06388,9.555
0.68796,2.06388,9.555
0.91728,0.99372,7.79688
0.91728,0.99372,7.79688
0.91728,0.99372,7.79688
0.91728,0.99372,7.79688
0.91728,1.22304,9.09636
0.91728,1.22304,9.09636
0.91728,1.22304,9.09636
0.91728,1.22304,9.09636
0.61152,1.5288,10.0136
0.61152,1.5288,10.0136
0.61152,1.5288,10.0136
0.61152,1.5288,10.0136
0.3822,1.37592,8.7906
0.3822,1.37592,8.7906
0.3822,1.37592,8.7906
0.3822,1.37592,8.7906
0.3822,1.37592,8.7906
1.60524,0.84084,8.7906
1.60524,0.84084,8.7906
1.60524,0.84084,8.7906
1.60524,0.84084,8.7906
1.37592,1.45236,9.24924
1.37592,1.45236,9.24924
1.37592,1.45236,9.24924
1.37592,1.45236,9.24924
0.99372,1.22304,7.87332
0.99372,1.22304,7.87332
0.99372,1.22304,7.87332
0.99372,1.22304,7.87332
0.3822,1.60524,9.47856
0.3822,1.60524,9.47856
0.3822,1.60524,9.47856
0.3822,1.60524,9.47856
0.3822,1.60524,9.47856
0.68796,0.99372,8.10264
0.68796,0.99372,8.10264
0.68796,0.99372,8.10264
0.68796,0.99372,8.10264
0.91728,1.5288,10.243
0.91728,1.5288,10.243
0.91728,1.5288,10.243
0.91728,1.5288,10.243
0.84084,1.22304,9.24924
0.84084,1.22304,9.24924
0.84084,1.22304,9.24924
0.84084,1.22304,9.24924
0.68796,1.68168,9.40212
0.68796,1.68168,9.40212
0.68796,1.68168,9.40212
0.68796,1.68168,9.40212
0.7644,1.22304,8.63772
0.7644,1.22304,8.63772
0.7644,1.22304,8.63772
0.7644,1.22304,8.63772
0.7644,1.22304,8.63772
1.68168,1.07016,8.33196
1.68168,1.07016,8.33196
1.68168,1.07016,8.33196
1.68168,1.07016,8.33196
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.83456,1.1466,8.71416
1.83456,1.1466,8.71416
1.83456,1.1466,8.71416
1.83456,1.1466,8.71416
1.83456,1.1466,8.71416
1.5288,1.22304,8.7906
1.5288,1.22304,8.7906
1.5288,1.22304,8.7906
1.5288,1.22304,8.7906
0.68796,1.68168,9.24924
0.68796,1.68168,9.24924
0.68796,1.68168,9.24924
0.68796,1.68168,9.24924
0.99372,1.22304,8.86704
0.99372,1.22304,8.86704
0.99372,1.22304,8.86704
0.99372,1.22304,8.86704
0.53508,1.60524,10.0136
0.53508,1.60524,10.0136
0.53508,1.60524,10.0136
0.53508,1.60524,10.0136
0.91728,1.911,8.7906
0.91728,1.911,8.7906
0.91728,1.911,8.7906
0.91728,1.911,8.7906
0.91728,1.911,8.7906
0.45864,1.45236,9.32568
0.45864,1.45236,9.32568
0.45864,1.45236,9.32568
0.45864,1.45236,9.32568
0.15288,2.44608,9.63144
0.15288,2.44608,9.63144
0.15288,2.44608,9.63144
0.15288,2.44608,9.63144
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
0.61152,1.29948,8.94348
0.84084,1.07016,8.56128
0.84084,1.07016,8.56128
0.84084,1.07016,8.56128
0.84084,1.07016,8.56128
0.84084,1.07016,8.56128
0.22932,1.911,9.63144
0.22932,1.911,9.63144
0.22932,1.911,9.63144
0.22932,1.911,9.63144
0.7644,0.15288,9.1728
0.7644,0.15288,9.1728
0.99372,1.5288,9.1728
0.99372,1.5288,9.1728
0.68796,1.5288,9.78432
0.68796,1.5288,9.78432
0.68796,1.5288,9.78432
0.68796,1.5288,9.78432
0.91728,1.68168,8.86704
0.91728,1.68168,8.86704
0.91728,1.68168,8.86704
0.91728,1.68168,8.86704
1.60524,1.5288,9.1728
1.60524,1.5288,9.1728
1.60524,1.5288,9.1728
1.60524,1.5288,9.1728
1.60524,1.5288,9.1728
0.91728,1.68168,9.40212
0.91728,1.68168,9.40212
0.91728,1.68168,9.40212
0.91728,1.68168,9.40212
1.60524,1.1466,8.56128
1.60524,1.1466,8.56128
1.60524,1.1466,8.56128
1.60524,1.1466,8.56128
1.07016,1.22304,9.1728
1.07016,1.22304,9.1728
1.07016,1.22304,9.1728
1.07016,1.22304,9.1728
0.7644,1.60524,9.40212
0.7644,1.60524,9.40212
0.7644,1.60524,9.40212
0.7644,1.60524,9.40212
0.91728,1.07016,8.4084
0.91728,1.07016,8.4084
0.91728,1.07016,8.4084
0.91728,1.07016,8.4084
0.91728,1.07016,8.4084
1.07016,0.99372,7.87332
1.07016,0.99372,7.87332
1.07016,0.99372,7.87332
1.07016,0.99372,7.87332
0.91728,1.75812,8.94348
0.91728,1.75812,8.94348
0.91728,1.75812,8.94348
0.91728,1.75812,8.94348
0.53508,2.21676,9.40212
0.53508,2.21676,9.40212
0.53508,2.21676,9.40212
0.53508,2.21676,9.40212
0.53508,2.21676,9.40212
0.84084,1.75812,9.47856
0.84084,1.75812,9.47856
0.84084,1.75812,9.47856
0.84084,1.75812,9.47856
1.45236,1.1466,9.1728
1.45236,1.1466,9.1728
1.45236,1.1466,9.1728
1.45236,1.1466,9.1728
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.22304,2.06388,9.09636
1.22304,2.06388,9.09636
1.22304,2.06388,9.09636
1.22304,2.06388,9.09636
1.22304,2.06388,9.09636
0.99372,1.45236,8.94348
0.99372,1.45236,8.94348
0.99372,1.45236,8.94348
0.99372,1.45236,8.94348
1.37592,1.07016,7.79688
1.37592,1.07016,7.79688
1.37592,1.07016,7.79688
1.37592,1.07016,7.79688
0.91728,0.91728,9.24924
0.91728,0.91728,9.24924
0.91728,0.91728,9.24924
0.91728,0.91728,9.24924
0.91728,0.91728,9.24924
1.22304,1.29948,10.778
1.22304,1.29948,10.778
1.22304,1.29948,10.778
1.22304,1.29948,10.778
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.68796,1.45236,9.24924
0.84084,1.60524,9.32568
0.84084,1.60524,9.32568
0.84084,1.60524,9.32568
0.84084,1.60524,9.32568
0.61152,1.37592,9.32568
0.61152,1.37592,9.32568
0.61152,1.37592,9.32568
0.61152,1.37592,9.32568
0.61152,1.37592,9.32568
1.07016,1.60524,9.09636
1.07016,1.60524,9.09636
1.07016,1.60524,9.09636
1.07016,1.60524,9.09636
1.07016,1.29948,8.56128
1.07016,1.29948,8.56128
1.07016,1.29948,8.56128
1.07016,1.29948,8.56128
1.1466,1.22304,8.48484
1.1466,1.22304,8.48484
1.1466,1.22304,8.48484
1.1466,1.22304,8.48484
1.1466,1.22304,8.48484
0.7644,1.98744,9.01992
0.7644,1.98744,9.01992
0.7644,1.98744,9.01992
0.7644,1.98744,9.01992
1.45236,1.1466,8.86704
1.45236,1.1466,8.86704
1.45236,1.1466,8.86704
1.45236,1.1466,8.86704
1.22304,1.45236,9.86076
1.22304,1.45236,9.86076
1.22304,1.45236,9.86076
1.22304,1.45236,9.86076
0.99372,1.07016,8.7906
0.99372,1.07016,8.7906
0.99372,1.07016,8.7906
0.99372,1.07016,8.7906
0.99372,1.07016,8.7906
0.91728,1.07016,9.01992
0.91728,1.07016,9.01992
0.91728,1.07016,9.01992
0.91728,1.07016,9.01992
0.61152,2.44608,9.32568
0.61152,2.44608,9.32568
0.61152,2.44608,9.32568
0.61152,2.44608,9.32568
1.22304,1.37592,10.4723
1.22304,1.37592,10.4723
1.22304,1.37592,10.4723
1.22304,1.37592,10.4723
1.07016,1.37592,9.01992
1.07016,1.37592,9.01992
1.07016,1.37592,9.01992
1.07016,1.37592,9.01992
0.84084,1.07016,9.09636
0.84084,1.07016,9.09636
0.84084,1.07016,9.09636
0.84084,1.07016,9.09636
0.84084,1.07016,9.09636
0.68796,1.5288,9.40212
0.68796,1.5288,9.40212
0.68796,1.5288,9.40212
0.68796,1.5288,9.40212
0.84084,1.60524,9.40212
0.84084,1.60524,9.40212
0.84084,1.60524,9.40212
0.84084,1.60524,9.40212
0.68796,1.5288,9.86076
0.68796,1.5288,9.86076
0.68796,1.5288,9.86076
0.68796,1.5288,9.86076
0.7644,1.75812,9.9372
0.7644,1.75812,9.9372
0.7644,1.75812,9.9372
0.7644,1.75812,9.9372
0.7644,1.75812,9.9372
1.1466,1.29948,11.6189
1.1466,1.29948,11.6189
1.1466,1.29948,11.6189
1.1466,1.29948,11.6189
1.37592,1.45236,9.32568
1.37592,1.45236,9.32568
1.37592,1.45236,9.32568
1.37592,1.45236,9.32568
1.22304,1.68168,9.78432
1.22304,1.68168,9.78432
1.22304,1.68168,9.78432
1.22304,1.68168,9.78432
1.45236,1.22304,8.48484
1.45236,1.22304,8.48484
1.45236,1.22304,8.48484
1.45236,1.22304,8.48484
1.45236,1.22304,8.48484
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
0.91728,0.91728,8.4084
1.45236,1.07016,9.78432
1.45236,1.07016,9.78432
1.45236,1.07016,9.78432
1.45236,1.07016,9.78432
1.07016,1.37592,8.63772
1.07016,1.37592,8.63772
1.07016,1.37592,8.63772
1.07016,1.37592,8.63772
0.99372,1.5288,9.9372
0.99372,1.5288,9.9372
0.99372,1.5288,9.9372
0.99372,1.5288,9.9372
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.37592,0.99372,8.56128
1.98744,1.07016,8.4084
1.98744,1.07016,8.4084
1.98744,1.07016,8.4084
1.98744,1.07016,8.4084
1.37592,1.29948,9.01992
1.37592,1.29948,9.01992
1.37592,1.29948,9.01992
1.37592,1.29948,9.01992
1.1466,1.37592,8.63772
1.1466,1.37592,8.63772
1.1466,1.37592,8.63772
1.1466,1.37592,8.63772
1.1466,1.37592,8.63772
1.22304,1.37592,8.56128
1.22304,1.37592,8.56128
1.22304,1.37592,8.56128
1.22304,1.37592,8.56128
0.84084,2.21676,9.32568
0.84084,2.21676,9.32568
0.84084,2.21676,9.32568
0.84084,2.21676,9.32568
0,1.68168,9.1728
0,1.68168,9.1728
0,1.68168,9.1728
0,1.68168,9.1728
0,1.68168,9.1728
1.911,1.1466,8.94348
1.911,1.1466,8.94348
1.911,1.1466,8.94348
1.911,1.1466,8.94348
1.83456,1.60524,9.555
1.83456,1.60524,9.555
1.83456,1.60524,9.555
1.83456,1.60524,9.555
1.37592,1.29948,8.63772
1.37592,1.29948,8.63772
1.37592,1.29948,8.63772
1.37592,1.29948,8.63772
2.21676,2.06388,10.3194
2.21676,2.06388,10.3194
2.21676,2.06388,10.3194
2.21676,2.06388,10.3194
2.21676,2.06388,10.3194
1.37592,1.5288,8.63772
1.37592,1.5288,8.63772
1.37592,1.5288,8.63772
1.37592,1.5288,8.63772
1.68168,1.45236,9.40212
1.68168,1.45236,9.40212
1.68168,1.45236,9.40212
1.68168,1.45236,9.40212
1.45236,1.45236,9.86076
1.45236,1.45236,9.86076
1.45236,1.45236,9.86076
1.45236,1.45236,9.86076
1.1466,1.45236,9.09636
1.1466,1.45236,9.09636
1.1466,1.45236,9.09636
1.1466,1.45236,9.09636
1.1466,1.45236,9.09636
1.29948,1.1466,9.40212
1.29948,1.1466,9.40212
1.29948,1.1466,9.40212
1.29948,1.1466,9.40212
0.61152,2.52252,9.24924
0.61152,2.52252,9.24924
0.61152,2.52252,9.24924
0.61152,2.52252,9.24924
0.84084,2.21676,9.555
0.84084,2.21676,9.555
0.84084,2.21676,9.555
0.84084,2.21676,9.555
0.84084,1.98744,9.47856
0.84084,1.98744,9.47856
0.84084,1.98744,9.47856
0.84084,1.98744,9.47856
0.84084,1.98744,9.47856
1.5288,1.22304,8.71416
1.5288,1.22304,8.71416
1.5288,1.22304,8.71416
1.5288,1.22304,8.71416
1.1466,1.68168,8.7906
1.1466,1.68168,8.7906
1.1466,1.68168,8.7906
1.1466,1.68168,8.7906
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
1.5288,1.22304,9.70788
0.61152,1.22304,8.86704
0.61152,1.22304,8.86704
0.61152,1.22304,8.86704
0.61152,1.22304,8.86704
0.99372,1.83456,9.63144
0.99372,1.83456,9.63144
0.99372,1.83456,9.63144
0.99372,1.83456,9.63144
1.98744,0.99372,8.7906
1.98744,0.99372,8.7906
1.98744,0.99372,8.7906
1.98744,0.99372,8.7906
1.98744,0.99372,8.7906
1.68168,1.37592,8.63772
1.68168,1.37592,8.63772
1.68168,1.37592,8.63772
1.68168,1.37592,8.63772
1.98744,1.07016,9.09636
1.98744,1.07016,9.09636
1.98744,1.07016,9.09636
1.98744,1.07016,9.09636
1.1466,1.37592,9.09636
1.1466,1.37592,9.09636
1.1466,1.37592,9.09636
1.1466,1.37592,9.09636
1.37592,1.45236,10.243
1.37592,1.45236,10.243
1.37592,1.45236,10.243
1.37592,1.45236,10.243
1.37592,1.45236,10.243
1.07016,1.37592,9.40212
1.07016,1.37592,9.40212
1.07016,1.37592,9.40212
1.07016,1.37592,9.40212
0.99372,1.45236,9.01992
0.99372,1.45236,9.01992
0.99372,1.45236,9.01992
0.99372,1.45236,9.01992
1.60524,1.1466,8.33196
1.60524,1.1466,8.33196
1.60524,1.1466,8.33196
1.60524,1.1466,8.33196
1.29948,1.68168,9.78432
1.29948,1.68168,9.78432
1.29948,1.68168,9.78432
1.29948,1.68168,9.78432
1.29948,1.68168,9.78432
1.45236,1.1466,9.01992
1.45236,1.1466,9.01992
1.45236,1.1466,9.01992
1.45236,1.1466,9.01992
1.5288,0.91728,8.4084
1.5288,0.91728,8.4084
1.5288,0.91728,8.4084
1.5288,0.91728,8.4084
1.07016,1.29948,9.86076
1.07016,1.29948,9.86076
1.07016,1.29948,9.86076
1.07016,1.29948,9.86076
1.07016,1.29948,9.86076
1.1466,0.91728,8.56128
1.1466,0.91728,8.56128
1.1466,0.91728,8.56128
1.1466,0.91728,8.56128
1.22304,0.99372,8.48484
1.22304,0.99372,8.48484
1.22304,0.99372,8.48484
1.22304,0.99372,8.48484
1.37592,1.1466,8.7906
1.37592,1.1466,8.7906
1.37592,1.1466,8.7906
1.37592,1.1466,8.7906
1.29948,1.1466,8.86704
1.29948,1.1466,8.86704
1.29948,1.1466,8.86704
1.29948,1.1466,8.86704
1.22304,1.1466,8.63772
1.22304,1.1466,8.63772
1.22304,1.1466,8.63772
1.22304,1.1466,8.63772
1.22304,1.1466,8.63772
1.5288,1.5288,8.71416
1.5288,1.5288,8.71416
1.5288,1.5288,8.71416
1.5288,1.5288,8.71416
1.60524,1.45236,9.47856
1.60524,1.45236,9.47856
1.60524,1.45236,9.47856
1.60524,1.45236,9.47856
1.45236,1.60524,8.71416
1.45236,1.60524,8.71416
1.45236,1.60524,8.71416
1.45236,1.60524,8.71416
1.45236,1.60524,8.71416
1.68168,1.1466,8.7906
1.68168,1.1466,8.7906
1.68168,1.1466,8.7906
1.68168,1.1466,8.7906
1.29948,1.29948,8.94348
1.29948,1.29948,8.94348
1.29948,1.29948,8.94348
1.29948,1.29948,8.94348
1.83456,1.37592,8.33196
1.83456,1.37592,8.33196
1.83456,1.37592,8.33196
1.83456,1.37592,8.33196
1.75812,1.22304,9.01992
1.75812,1.22304,9.01992
1.75812,1.22304,9.01992
1.75812,1.22304,9.01992
1.75812,1.22304,9.01992
1.1466,1.45236,8.94348
1.1466,1.45236,8.94348
1.1466,1.45236,8.94348
1.1466,1.45236,8.94348
1.07016,1.29948,9.24924
1.07016,1.29948,9.24924
1.07016,1.29948,9.24924
1.07016,1.29948,9.24924
1.29948,1.5288,8.7906
1.29948,1.5288,8.7906
1.29948,1.5288,8.7906
1.29948,1.5288,8.7906
1.29948,1.5288,8.7906
1.5288,0.91728,9.1728
1.5288,0.91728,9.1728
1.5288,0.91728,9.1728
1.5288,0.91728,9.1728
1.911,0.91728,8.56128
1.911,0.91728,8.56128
1.911,0.91728,8.56128
1.911,0.91728,8.56128
1.68168,0.99372,8.4084
