x,y,z
-0.99372,1.37592,9.40212
-0.99372,1.37592,9.40212
-0.99372,1.37592,9.40212
-0.84084,1.1466,9.40212
-0.84084,1.1466,9.40212
-0.84084,1.1466,9.40212
-0.91728,0.53508,9.1728
-0.91728,0.53508,9.1728
-0.91728,0.53508,9.1728
-0.7644,1.37592,9.32568
-0.7644,1.37592,9.32568
-0.7644,1.37592,9.32568
-0.3822,1.29948,10.9309
-0.3822,1.29948,10.9309
-0.3822,1.29948,10.9309
0,1.22304,9.40212
0,1.22304,9.40212
0,1.22304,9.40212
-0.91728,2.21676,9.9372
-0.91728,2.21676,9.9372
-0.91728,2.21676,9.9372
-1.22304,1.07016,8.63772
-1.22304,1.07016,8.63772
-1.22304,1.07016,8.63772
-1.22304,1.07016,8.63772
-0.3822,0.99372,9.47856
-0.3822,0.99372,9.47856
-0.3822,0.99372,9.47856
-0.53508,2.21676,10.9309
-0.53508,2.21676,10.9309
-0.53508,2.21676,10.9309
-0.15288,1.37592,8.94348
-0.15288,1.37592,8.94348
-0.15288,2.36964,8.56128
-0.15288,2.36964,8.56128
-0.15288,2.36964,8.56128
-0.15288,2.36964,8.56128
-0.68796,0.99372,9.70788
-0.68796,0.99372,9.70788
-0.68796,0.99372,9.70788
-0.7644,1.29948,9.555
-0.7644,1.29948,9.555
-0.22932,0.84084,7.79688
-0.22932,0.84084,7.79688
-0.22932,0.84084,7.79688
-0.53508,1.45236,9.1728
-0.53508,1.45236,9.1728
-0.53508,1.45236,9.1728
-0.53508,1.68168,8.7906
-0.53508,1.68168,8.7906
-0.53508,1.68168,8.7906
-0.53508,1.68168,8.7906
-0.61152,1.07016,9.78432
-0.61152,1.07016,9.78432
-0.61152,1.07016,9.78432
0,0.99372,9.78432
0,0.99372,9.78432
0,0.99372,9.78432
-0.15288,0.99372,8.7906
-0.15288,0.99372,8.7906
-0.15288,0.99372,8.7906
-0.68796,0.99372,8.56128
-0.68796,0.99372,8.56128
-0.68796,0.99372,8.56128
-0.7644,1.37592,9.09636
-0.7644,1.37592,9.09636
-0.7644,1.37592,9.09636
-0.7644,1.1466,9.09636
-0.7644,1.1466,9.09636
-0.7644,1.1466,9.09636
-1.83456,1.60524,9.09636
-1.83456,1.60524,9.09636
-1.83456,1.60524,9.09636
-0.3822,0.91728,8.86704
-0.3822,0.91728,8.86704
-0.3822,0.91728,8.86704
-0.7644,0.7644,9.09636
-0.7644,0.7644,9.09636
-0.7644,0.7644,9.09636
-1.22304,0.84084,8.94348
-1.22304,0.84084,8.94348
-1.22304,0.84084,8.94348
-0.84084,0.84084,8.86704
-0.84084,0.84084,8.86704
-0.84084,0.84084,8.86704
-2.44608,1.83456,8.56128
-2.44608,1.83456,8.56128
